algorithm,layer,operation,direction,state,tradeSize,tickCrossings,coldGas,warmGas,rawGas,nullTwinGas,adjustedGas,gasRefunded,compilerConfig,sourceCommit,note
dodo,A,quote,sell-base,balanced,0.01%,0,0,0,25169,1651,23518,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,DODOEX/contractV2@8da3ee1ec50966fca9a2c80d424040c45c0f785e via mantle-propamm-contracts@07f6797,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
dodo,A,quote,sell-base,balanced,0.1%,0,0,0,25093,1651,23442,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,DODOEX/contractV2@8da3ee1ec50966fca9a2c80d424040c45c0f785e via mantle-propamm-contracts@07f6797,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
dodo,A,quote,sell-base,balanced,1%,0,0,0,25093,1651,23442,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,DODOEX/contractV2@8da3ee1ec50966fca9a2c80d424040c45c0f785e via mantle-propamm-contracts@07f6797,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
dodo,A,quote,sell-base,balanced,5%,0,0,0,25169,1651,23518,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,DODOEX/contractV2@8da3ee1ec50966fca9a2c80d424040c45c0f785e via mantle-propamm-contracts@07f6797,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
dodo,A,quote,sell-base,balanced,10%,0,0,0,25093,1651,23442,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,DODOEX/contractV2@8da3ee1ec50966fca9a2c80d424040c45c0f785e via mantle-propamm-contracts@07f6797,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
dodo,A,quote,sell-base,off-target,0.01%,0,0,0,43003,1651,41352,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,DODOEX/contractV2@8da3ee1ec50966fca9a2c80d424040c45c0f785e via mantle-propamm-contracts@07f6797,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
dodo,A,quote,sell-base,off-target,0.1%,0,0,0,43003,1651,41352,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,DODOEX/contractV2@8da3ee1ec50966fca9a2c80d424040c45c0f785e via mantle-propamm-contracts@07f6797,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
dodo,A,quote,sell-base,off-target,1%,0,0,0,43003,1651,41352,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,DODOEX/contractV2@8da3ee1ec50966fca9a2c80d424040c45c0f785e via mantle-propamm-contracts@07f6797,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
dodo,A,quote,sell-base,off-target,5%,0,0,0,43003,1651,41352,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,DODOEX/contractV2@8da3ee1ec50966fca9a2c80d424040c45c0f785e via mantle-propamm-contracts@07f6797,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
dodo,A,quote,sell-base,off-target,10%,0,0,0,42927,1651,41276,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,DODOEX/contractV2@8da3ee1ec50966fca9a2c80d424040c45c0f785e via mantle-propamm-contracts@07f6797,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
dodo,A,quote,buy-base,balanced,0.01%,0,0,0,23435,1651,21784,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,DODOEX/contractV2@8da3ee1ec50966fca9a2c80d424040c45c0f785e via mantle-propamm-contracts@07f6797,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
dodo,A,quote,buy-base,balanced,0.1%,0,0,0,23760,1651,22109,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,DODOEX/contractV2@8da3ee1ec50966fca9a2c80d424040c45c0f785e via mantle-propamm-contracts@07f6797,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
dodo,A,quote,buy-base,balanced,1%,0,0,0,23760,1651,22109,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,DODOEX/contractV2@8da3ee1ec50966fca9a2c80d424040c45c0f785e via mantle-propamm-contracts@07f6797,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
dodo,A,quote,buy-base,balanced,5%,0,0,0,23511,1651,21860,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,DODOEX/contractV2@8da3ee1ec50966fca9a2c80d424040c45c0f785e via mantle-propamm-contracts@07f6797,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
dodo,A,quote,buy-base,balanced,10%,0,0,0,23511,1651,21860,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,DODOEX/contractV2@8da3ee1ec50966fca9a2c80d424040c45c0f785e via mantle-propamm-contracts@07f6797,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
dodo,A,quote,buy-base,off-target,0.01%,0,0,0,22282,1651,20631,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,DODOEX/contractV2@8da3ee1ec50966fca9a2c80d424040c45c0f785e via mantle-propamm-contracts@07f6797,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
dodo,A,quote,buy-base,off-target,0.1%,0,0,0,22282,1651,20631,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,DODOEX/contractV2@8da3ee1ec50966fca9a2c80d424040c45c0f785e via mantle-propamm-contracts@07f6797,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
dodo,A,quote,buy-base,off-target,1%,0,0,0,22282,1651,20631,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,DODOEX/contractV2@8da3ee1ec50966fca9a2c80d424040c45c0f785e via mantle-propamm-contracts@07f6797,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
dodo,A,quote,buy-base,off-target,5%,0,0,0,22282,1651,20631,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,DODOEX/contractV2@8da3ee1ec50966fca9a2c80d424040c45c0f785e via mantle-propamm-contracts@07f6797,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
dodo,A,quote,buy-base,off-target,10%,0,0,0,22282,1651,20631,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,DODOEX/contractV2@8da3ee1ec50966fca9a2c80d424040c45c0f785e via mantle-propamm-contracts@07f6797,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
flashbots,A,quote,sell-base,balanced,0.01%,0,0,0,2592,1651,941,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,flashbots/priority-update-registry@da53117870c7bec96d71caebe1b3f94370aba3d6,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
flashbots,A,quote,sell-base,balanced,0.1%,0,0,0,2592,1651,941,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,flashbots/priority-update-registry@da53117870c7bec96d71caebe1b3f94370aba3d6,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
flashbots,A,quote,sell-base,balanced,1%,0,0,0,2592,1651,941,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,flashbots/priority-update-registry@da53117870c7bec96d71caebe1b3f94370aba3d6,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
flashbots,A,quote,sell-base,balanced,5%,0,0,0,2592,1651,941,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,flashbots/priority-update-registry@da53117870c7bec96d71caebe1b3f94370aba3d6,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
flashbots,A,quote,sell-base,balanced,10%,0,0,0,2592,1651,941,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,flashbots/priority-update-registry@da53117870c7bec96d71caebe1b3f94370aba3d6,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
flashbots,A,quote,sell-base,off-target,0.01%,0,0,0,2592,1651,941,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,flashbots/priority-update-registry@da53117870c7bec96d71caebe1b3f94370aba3d6,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
flashbots,A,quote,sell-base,off-target,0.1%,0,0,0,2592,1651,941,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,flashbots/priority-update-registry@da53117870c7bec96d71caebe1b3f94370aba3d6,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
flashbots,A,quote,sell-base,off-target,1%,0,0,0,2592,1651,941,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,flashbots/priority-update-registry@da53117870c7bec96d71caebe1b3f94370aba3d6,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
flashbots,A,quote,sell-base,off-target,5%,0,0,0,2592,1651,941,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,flashbots/priority-update-registry@da53117870c7bec96d71caebe1b3f94370aba3d6,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
flashbots,A,quote,sell-base,off-target,10%,0,0,0,2592,1651,941,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,flashbots/priority-update-registry@da53117870c7bec96d71caebe1b3f94370aba3d6,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
flashbots,A,quote,buy-base,balanced,0.01%,0,0,0,2585,1651,934,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,flashbots/priority-update-registry@da53117870c7bec96d71caebe1b3f94370aba3d6,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
flashbots,A,quote,buy-base,balanced,0.1%,0,0,0,2585,1651,934,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,flashbots/priority-update-registry@da53117870c7bec96d71caebe1b3f94370aba3d6,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
flashbots,A,quote,buy-base,balanced,1%,0,0,0,2585,1651,934,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,flashbots/priority-update-registry@da53117870c7bec96d71caebe1b3f94370aba3d6,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
flashbots,A,quote,buy-base,balanced,5%,0,0,0,2585,1651,934,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,flashbots/priority-update-registry@da53117870c7bec96d71caebe1b3f94370aba3d6,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
flashbots,A,quote,buy-base,balanced,10%,0,0,0,2585,1651,934,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,flashbots/priority-update-registry@da53117870c7bec96d71caebe1b3f94370aba3d6,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
flashbots,A,quote,buy-base,off-target,0.01%,0,0,0,2585,1651,934,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,flashbots/priority-update-registry@da53117870c7bec96d71caebe1b3f94370aba3d6,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
flashbots,A,quote,buy-base,off-target,0.1%,0,0,0,2585,1651,934,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,flashbots/priority-update-registry@da53117870c7bec96d71caebe1b3f94370aba3d6,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
flashbots,A,quote,buy-base,off-target,1%,0,0,0,2585,1651,934,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,flashbots/priority-update-registry@da53117870c7bec96d71caebe1b3f94370aba3d6,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
flashbots,A,quote,buy-base,off-target,5%,0,0,0,2585,1651,934,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,flashbots/priority-update-registry@da53117870c7bec96d71caebe1b3f94370aba3d6,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
flashbots,A,quote,buy-base,off-target,10%,0,0,0,2585,1651,934,0,solc=0.8.28;opt=on;runs=200;viaIR=off;evmTarget=prague;bytecodeHash=none,flashbots/priority-update-registry@da53117870c7bec96d71caebe1b3f94370aba3d6,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-canonical-30bps,A,quote,sell-base,balanced,0.01%,0,0,0,2130,1402,728,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-canonical-30bps,A,quote,sell-base,balanced,0.1%,0,0,0,2130,1402,728,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-canonical-30bps,A,quote,sell-base,balanced,1%,0,0,0,2130,1402,728,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-canonical-30bps,A,quote,sell-base,balanced,5%,0,0,0,2130,1402,728,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-canonical-30bps,A,quote,sell-base,balanced,10%,0,0,0,2130,1402,728,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-canonical-30bps,A,quote,sell-base,off-target,0.01%,0,0,0,2130,1402,728,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-canonical-30bps,A,quote,sell-base,off-target,0.1%,0,0,0,2130,1402,728,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-canonical-30bps,A,quote,sell-base,off-target,1%,0,0,0,2130,1402,728,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-canonical-30bps,A,quote,sell-base,off-target,5%,0,0,0,2130,1402,728,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-canonical-30bps,A,quote,sell-base,off-target,10%,0,0,0,2130,1402,728,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-canonical-30bps,A,quote,buy-base,balanced,0.01%,0,0,0,2137,1402,735,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-canonical-30bps,A,quote,buy-base,balanced,0.1%,0,0,0,2137,1402,735,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-canonical-30bps,A,quote,buy-base,balanced,1%,0,0,0,2137,1402,735,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-canonical-30bps,A,quote,buy-base,balanced,5%,0,0,0,2137,1402,735,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-canonical-30bps,A,quote,buy-base,balanced,10%,0,0,0,2137,1402,735,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-canonical-30bps,A,quote,buy-base,off-target,0.01%,0,0,0,2137,1402,735,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-canonical-30bps,A,quote,buy-base,off-target,0.1%,0,0,0,2137,1402,735,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-canonical-30bps,A,quote,buy-base,off-target,1%,0,0,0,2137,1402,735,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-canonical-30bps,A,quote,buy-base,off-target,5%,0,0,0,2137,1402,735,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-canonical-30bps,A,quote,buy-base,off-target,10%,0,0,0,2137,1402,735,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-modified-zero-fee,A,quote,sell-base,balanced,0.01%,0,0,0,2130,1402,728,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-modified-zero-fee,A,quote,sell-base,balanced,0.1%,0,0,0,2130,1402,728,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-modified-zero-fee,A,quote,sell-base,balanced,1%,0,0,0,2130,1402,728,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-modified-zero-fee,A,quote,sell-base,balanced,5%,0,0,0,2130,1402,728,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-modified-zero-fee,A,quote,sell-base,balanced,10%,0,0,0,2130,1402,728,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-modified-zero-fee,A,quote,sell-base,off-target,0.01%,0,0,0,2130,1402,728,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-modified-zero-fee,A,quote,sell-base,off-target,0.1%,0,0,0,2130,1402,728,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-modified-zero-fee,A,quote,sell-base,off-target,1%,0,0,0,2130,1402,728,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-modified-zero-fee,A,quote,sell-base,off-target,5%,0,0,0,2130,1402,728,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-modified-zero-fee,A,quote,sell-base,off-target,10%,0,0,0,2130,1402,728,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-modified-zero-fee,A,quote,buy-base,balanced,0.01%,0,0,0,2137,1402,735,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-modified-zero-fee,A,quote,buy-base,balanced,0.1%,0,0,0,2137,1402,735,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-modified-zero-fee,A,quote,buy-base,balanced,1%,0,0,0,2137,1402,735,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-modified-zero-fee,A,quote,buy-base,balanced,5%,0,0,0,2137,1402,735,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-modified-zero-fee,A,quote,buy-base,balanced,10%,0,0,0,2137,1402,735,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-modified-zero-fee,A,quote,buy-base,off-target,0.01%,0,0,0,2137,1402,735,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-modified-zero-fee,A,quote,buy-base,off-target,0.1%,0,0,0,2137,1402,735,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-modified-zero-fee,A,quote,buy-base,off-target,1%,0,0,0,2137,1402,735,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-modified-zero-fee,A,quote,buy-base,off-target,5%,0,0,0,2137,1402,735,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ2-modified-zero-fee,A,quote,buy-base,off-target,10%,0,0,0,2137,1402,735,0,solc=0.6.6;opt=on;runs=999999;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v2-periphery@ed24991304291297c3b4a52818d02f46a17aa9a2,"STATICCALL; state+oracle arrive as CALLDATA, never storage"
univ3-zero-fee,A2,fullQuote,sell-base,balanced,0.01%,0,0,0,10693,1402,9291,0,solc=0.7.6;opt=on;runs=800;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v3-core@e3589b192d0be27e100cd0daaf6c97204fdb1899(v1.0.0),"A2: whole quote incl. tick traversal. ONLY A2 compares with other whole-quote rows"
univ3-zero-fee,A2,fullQuote,sell-base,balanced,0.1%,0,0,0,10693,1402,9291,0,solc=0.7.6;opt=on;runs=800;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v3-core@e3589b192d0be27e100cd0daaf6c97204fdb1899(v1.0.0),"A2: whole quote incl. tick traversal. ONLY A2 compares with other whole-quote rows"
univ3-zero-fee,A2,fullQuote,sell-base,balanced,1%,3,0,0,27934,1402,26532,0,solc=0.7.6;opt=on;runs=800;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v3-core@e3589b192d0be27e100cd0daaf6c97204fdb1899(v1.0.0),"A2: whole quote incl. tick traversal. ONLY A2 compares with other whole-quote rows"
univ3-zero-fee,A2,fullQuote,sell-base,balanced,5%,11,0,0,73553,1402,72151,0,solc=0.7.6;opt=on;runs=800;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v3-core@e3589b192d0be27e100cd0daaf6c97204fdb1899(v1.0.0),"A2: whole quote incl. tick traversal. ONLY A2 compares with other whole-quote rows"
univ3-zero-fee,A2,fullQuote,sell-base,balanced,10%,11,0,0,72611,1402,71209,0,solc=0.7.6;opt=on;runs=800;viaIR=off;evmTarget=istanbul;bytecodeHash=none,Uniswap/v3-core@e3589b192d0be27e100cd0daaf6c97204fdb1899(v1.0.0),"A2: whole quote incl. tick traversal. ONLY A2 compares with other whole-quote rows"
